datetime,ow_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,year,month,day,hour,day_of_week,is_weekend,aqi_change_rate,aqi_change_rate_pct,aqi_rolling_3h,aqi_rolling_24h,pm2_5_rolling_3h,pm2_5_rolling_24h,pm10_rolling_3h,pm10_rolling_24h,no2_rolling_3h,no2_rolling_24h,so2_rolling_3h,so2_rolling_24h,co_rolling_3h,co_rolling_24h,o3_rolling_3h,o3_rolling_24h,target_aqi,target_aqi_category
2025-10-22 15:00:00,5,410.16,0.0,1.42,182.85,6.99,103.79,181.41,1.27,2025,10,22,15,2,0,0.0,0.0,5.0,4.416666666666667,107.27333333333333,73.10208333333333,188.45666666666668,156.27666666666667,2.023333333333333,2.586666666666667,7.530000000000001,6.024583333333333,429.3433333333333,369.44250000000005,189.83,130.20041666666663,5,1
2025-10-22 16:00:00,5,383.71,0.0,1.25,172.97,6.36,98.51,171.51,1.03,2025,10,22,16,2,0,0.0,0.0,5.0,4.458333333333333,103.43,75.35666666666667,180.72333333333333,158.81166666666667,1.5399999999999998,2.6245833333333333,6.963333333333334,6.207083333333333,409.1966666666667,378.8154166666666,182.20666666666668,132.37458333333333,5,1
2025-10-22 17:00:00,5,365.91,0.0,1.28,162.34,5.64,93.84,162.28,0.86,2025,10,22,17,2,0,0.0,0.0,5.0,4.5,98.71333333333332,77.48,171.73333333333332,161.1525,1.3166666666666662,2.6666666666666665,6.330000000000001,6.37625,386.5933333333333,387.64375,172.72,134.30958333333334,5,1
2025-10-22 18:00:00,5,358.77,0.0,1.5,151.81,5.08,89.73,154.36,0.77,2025,10,22,18,2,0,0.0,0.0,5.0,4.541666666666667,94.02666666666666,79.47208333333334,162.71666666666667,163.29291666666668,1.343333333333333,2.717083333333333,5.693333333333334,6.5325,369.4633333333333,396.17291666666665,162.3733333333333,135.9908333333333,5,1
2025-10-22 19:00:00,5,362.78,0.0,1.82,141.76,4.76,86.29,148.25,0.77,2025,10,22,19,2,0,0.0,0.0,5.0,4.583333333333333,89.95333333333333,81.335,154.96333333333334,165.24333333333334,1.5333333333333332,2.770833333333333,5.16,6.678333333333334,362.4866666666667,404.4783333333334,151.97,137.4154166666667,5,1
2025-10-22 20:00:00,5,379.27,0.0,2.16,132.62,4.64,83.62,144.29,0.86,2025,10,22,20,2,0,0.0,0.0,5.0,4.625,86.54666666666667,83.0475,148.96666666666667,166.95916666666668,1.8266666666666664,2.81375,4.826666666666667,6.8125,366.94,412.2166666666666,142.0633333333333,138.61875,5,1
2025-10-22 21:00:00,5,407.75,0.0,2.55,123.37,4.68,81.55,141.98,1.03,2025,10,22,21,2,0,0.0,0.0,5.0,4.666666666666667,83.82,84.55583333333334,144.84,168.3325,2.1766666666666663,2.83,4.693333333333334,6.92875,383.26666666666665,418.44875,132.58333333333334,139.62916666666666,5,1
2025-10-22 22:00:00,5,439.24,0.0,2.91,113.92,4.8,79.67,140.96,1.25,2025,10,22,22,2,0,0.0,0.0,5.0,4.708333333333333,81.61333333333333,85.81541666666668,142.41,169.28166666666667,2.54,2.8129166666666663,4.706666666666667,7.01875,408.7533333333333,422.36,123.30333333333334,140.46,5,1
2025-10-22 23:00:00,5,473.39,0.0,3.21,104.88,5.01,78.36,141.45,1.51,2025,10,22,23,2,0,0.0,0.0,5.0,4.75,79.86,86.82083333333333,141.46333333333334,169.77833333333334,2.8899999999999992,2.7691666666666666,4.830000000000001,7.0775,440.1266666666666,423.94250000000005,114.05666666666669,141.12791666666666,5,1
2025-10-23 00:00:00,5,508.24,0.0,3.45,97.38,5.42,77.53,143.71,1.83,2025,10,23,0,3,0,0.0,0.0,5.0,4.791666666666667,78.52,87.59208333333333,142.04,169.885,3.19,2.7125000000000004,5.076666666666667,7.111250000000001,473.6233333333333,423.95625,105.39333333333332,141.66,5,1
2025-10-23 01:00:00,5,533.9,0.0,3.59,92.81,6.13,76.94,147.39,2.2,2025,10,23,1,3,0,0.0,0.0,5.0,4.833333333333333,77.61,88.16875,144.1833333333333,169.71833333333333,3.4166666666666665,2.657083333333333,5.5200000000000005,7.13625,505.1766666666667,423.42083333333335,98.35666666666668,142.09,5,1
2025-10-23 02:00:00,5,541.86,0.0,3.53,89.45,6.3,76.55,149.72,2.34,2025,10,23,2,3,0,0.0,0.0,5.0,4.875,77.00666666666666,88.6075,146.93999999999997,169.3525,3.523333333333333,2.61125,5.95,7.140833333333333,528.0,423.26708333333335,93.21333333333332,142.3725,5,1
2025-10-23 03:00:00,5,528.3,0.05,3.82,89.27,6.37,76.03,150.86,2.32,2025,10,23,3,3,0,0.0,0.0,5.0,4.916666666666667,76.50666666666666,88.9325,149.3233333333333,168.84125,3.646666666666666,2.575,6.266666666666667,7.118333333333332,534.6866666666666,424.0566666666667,90.51,142.48041666666666,5,1
2025-10-23 04:00:00,5,501.42,0.24,3.94,94.26,6.64,75.84,152.27,2.26,2025,10,23,4,3,0,0.0,0.0,5.0,4.958333333333333,76.14,89.17208333333333,150.95,168.20125,3.763333333333333,2.5591666666666666,6.436666666666667,7.044583333333333,523.86,426.66875,90.99333333333334,142.32875,5,1
2025-10-23 05:00:00,5,480.96,0.35,3.73,105.39,6.79,77.63,155.96,2.21,2025,10,23,5,3,0,0.0,0.0,5.0,5.0,76.5,89.34791666666666,153.03,167.47083333333333,3.83,2.557916666666667,6.6000000000000005,6.93875,503.56,430.26833333333326,96.30666666666669,142.06666666666666,5,1
2025-10-23 06:00:00,5,464.13,0.32,3.22,121.84,7.02,81.9,162.98,2.17,2025,10,23,6,3,0,0.0,0.0,5.0,5.0,78.45666666666666,89.51458333333333,157.07,166.77125,3.63,2.56125,6.816666666666667,6.827083333333333,482.17,434.09,107.16333333333334,141.86541666666668,5,1
2025-10-23 07:00:00,5,458.21,0.25,2.64,140.27,7.2,89.12,173.27,2.12,2025,10,23,7,3,0,0.0,0.0,5.0,5.0,82.88333333333333,89.75375000000001,164.06999999999996,166.2675,3.1966666666666668,2.564583333333333,7.003333333333334,6.720416666666666,467.76666666666665,438.02,122.5,141.81208333333333,5,1
2025-10-23 08:00:00,5,466.57,0.18,2.19,158.08,7.2,98.81,185.88,2.1,2025,10,23,8,3,0,0.0,0.0,5.0,5.0,89.94333333333333,90.1025,174.04333333333332,166.05166666666665,2.683333333333333,2.56625,7.140000000000001,6.623333333333332,462.97,441.97291666666666,140.06333333333336,141.89291666666668,5,1
2025-10-23 09:00:00,5,474.79,0.14,1.93,174.64,7.63,107.85,198.05,2.04,2025,10,23,9,3,0,0.0,0.0,5.0,5.0,98.59333333333332,90.53458333333332,185.7333333333333,166.13291666666666,2.253333333333333,2.5654166666666667,7.343333333333334,6.546250000000001,466.5233333333333,445.58875,157.66333333333333,142.06333333333333,5,1
2025-10-23 10:00:00,5,481.61,0.12,1.89,188.73,8.18,114.42,206.87,1.86,2025,10,23,10,3,0,0.0,0.0,5.0,5.0,107.02666666666666,90.98708333333332,196.9333333333333,166.45125,2.003333333333333,2.56125,7.670000000000001,6.495833333333333,474.3233333333333,448.64625,173.8166666666667,142.26625,5,1
2025-10-23 11:00:00,5,484.35,0.09,2.05,197.0,8.38,118.08,210.53,1.59,2025,10,23,11,3,0,0.0,0.0,5.0,5.0,113.45,91.41416666666667,205.15,166.90666666666667,1.9566666666666663,2.554583333333333,8.063333333333334,6.472083333333334,480.25,450.99208333333337,186.79,142.44583333333333,5,1
2025-10-23 12:00:00,5,478.25,0.05,2.34,200.67,8.75,118.76,210.49,1.26,2025,10,23,12,3,0,0.0,0.0,5.0,5.0,117.08666666666666,91.78541666666666,209.29666666666665,167.43458333333334,2.0933333333333333,2.544583333333333,8.436666666666667,6.482083333333335,481.40333333333336,452.56,195.46666666666667,142.62291666666667,5,1
2025-10-23 13:00:00,5,465.78,0.01,2.43,200.07,9.1,117.51,207.29,0.93,2025,10,23,13,3,0,0.0,0.0,5.0,5.0,118.11666666666667,92.09666666666668,209.43666666666664,167.95874999999998,2.273333333333333,2.5333333333333337,8.743333333333334,6.525416666666668,476.1266666666666,453.46125,199.24666666666667,142.79916666666668,5,1
2025-10-23 14:00:00,5,445.67,0.0,1.76,195.64,9.03,114.86,201.71,0.62,2025,10,23,14,3,0,0.0,0.0,5.0,5.0,117.04333333333334,92.38291666666667,206.49666666666667,168.47791666666666,2.1766666666666663,2.525416666666666,8.959999999999999,6.5875,463.23333333333335,453.9591666666666,198.7933333333333,143.00083333333333,5,1
2025-10-23 15:00:00,5,419.35,0.0,1.27,188.91,8.57,111.19,194.56,0.37,2025,10,23,15,3,0,0.0,0.0,5.0,5.0,114.52,92.69125,201.18666666666664,169.02583333333334,1.82,2.5191666666666666,8.9,6.653333333333333,443.6000000000001,454.3420833333333,194.8733333333333,143.25333333333333,5,1
2025-10-23 16:00:00,5,395.59,0.0,1.03,181.43,7.72,107.68,186.56,0.21,2025,10,23,16,3,0,0.0,0.0,5.0,5.0,111.24333333333334,93.07333333333334,194.27666666666664,169.65291666666667,1.3533333333333328,2.51,8.44,6.71,420.2033333333334,454.8370833333333,188.66,143.60583333333332,5,1
2025-10-23 17:00:00,5,375.8,0.0,0.88,174.05,6.76,104.61,178.68,0.11,2025,10,23,17,3,0,0.0,0.0,5.0,5.0,107.82666666666668,93.52208333333334,186.6,170.33625,1.0599999999999998,2.4933333333333336,7.683333333333334,6.756666666666667,396.91333333333336,455.24916666666667,181.4633333333333,144.09375,5,1
2025-10-23 18:00:00,5,351.29,0.0,0.74,166.71,5.89,100.6,170.01,0.04,2025,10,23,18,3,0,0.0,0.0,5.0,5.0,104.29666666666668,93.975,178.41666666666666,170.98833333333334,0.883333333333333,2.461666666666667,6.79,6.790416666666666,374.2266666666667,454.9375,174.06333333333336,144.71458333333334,5,1
2025-10-23 19:00:00,5,325.93,0.0,0.62,159.49,5.22,95.91,161.06,0.01,2025,10,23,19,3,0,0.0,0.0,5.0,5.0,100.37333333333332,94.37583333333332,169.91666666666666,171.5220833333333,0.7466666666666665,2.411666666666666,5.956666666666667,6.809583333333333,351.00666666666666,453.4020833333333,166.75000000000003,145.45333333333335,5,1
2025-10-23 20:00:00,5,310.0,0.0,0.56,152.33,4.77,92.11,153.34,0.0,2025,10,23,20,3,0,0.0,0.0,5.0,5.0,96.20666666666664,94.72958333333334,161.47,171.89916666666667,0.6399999999999998,2.345,5.293333333333333,6.814999999999999,329.0733333333333,450.5158333333334,159.51000000000002,146.27458333333334,5,1
2025-10-23 21:00:00,5,320.34,0.0,0.77,144.47,4.56,89.7,147.63,0.08,2025,10,23,21,3,0,0.0,0.0,5.0,5.0,92.57333333333334,95.06916666666666,154.01,172.13458333333335,0.6499999999999998,2.270833333333333,4.8500000000000005,6.81,318.75666666666666,446.87375,152.09666666666666,147.15375,5,1
2025-10-23 22:00:00,5,354.54,0.0,1.26,135.6,4.48,88.13,143.98,0.27,2025,10,23,22,3,0,0.0,0.0,5.0,5.0,89.97999999999998,95.42166666666668,148.31666666666666,172.26041666666666,0.863333333333333,2.202083333333333,4.603333333333334,6.796666666666667,328.2933333333333,443.3445833333333,144.13333333333335,148.05708333333334,5,1
2025-10-23 23:00:00,5,404.71,0.0,1.87,125.51,4.39,86.88,141.82,0.54,2025,10,23,23,3,0,0.0,0.0,5.0,5.0,88.23666666666666,95.77666666666669,144.47666666666666,172.27583333333334,1.2999999999999998,2.14625,4.476666666666668,6.770833333333333,359.8633333333333,440.48291666666665,135.19333333333336,148.91666666666666,5,1
2025-10-24 00:00:00,5,466.93,0.0,2.52,114.68,4.44,85.75,141.09,0.89,2025,10,24,0,4,0,0.0,0.0,5.0,5.0,86.92,96.11916666666669,142.29666666666665,172.16666666666666,1.8833333333333329,2.1075,4.436666666666667,6.73,408.7266666666667,438.7616666666666,125.26333333333334,149.6375,5,1
2025-10-24 01:00:00,5,512.8,0.0,3.09,105.96,4.96,82.95,139.26,1.29,2025,10,24,1,4,0,0.0,0.0,5.0,5.0,85.19333333333333,96.36958333333332,140.72333333333333,171.82791666666665,2.4933333333333327,2.0866666666666664,4.596666666666668,6.68125,461.48,437.8825,115.38333333333334,150.18541666666667,5,1
2025-10-24 02:00:00,5,545.94,0.0,3.5,100.18,5.48,80.95,139.47,1.58,2025,10,24,2,4,0,0.0,0.0,5.0,5.0,83.21666666666667,96.55291666666668,139.94,171.40083333333334,3.036666666666666,2.0854166666666667,4.960000000000001,6.647083333333334,508.5566666666667,438.0525,106.94,150.63250000000002,5,1
2025-10-24 03:00:00,5,565.91,0.05,4.34,97.44,6.17,79.48,141.16,1.79,2025,10,24,3,4,0,0.0,0.0,5.0,5.0,81.12666666666667,96.69666666666669,139.96333333333334,170.99666666666667,3.643333333333333,2.1070833333333336,5.536666666666668,6.638750000000001,541.5500000000001,439.61958333333337,101.19333333333334,150.97291666666666,5,1
2025-10-24 04:00:00,5,580.77,0.32,5.17,100.64,7.3,78.4,143.46,2.04,2025,10,24,4,4,0,0.0,0.0,5.0,5.0,79.61,96.80333333333331,141.36333333333332,170.62958333333333,4.336666666666666,2.158333333333333,6.316666666666667,6.666249999999999,564.2066666666666,442.9258333333333,99.42000000000002,151.23875,5,1
2025-10-24 05:00:00,5,595.77,0.52,5.51,113.32,8.57,79.87,147.77,2.3,2025,10,24,5,4,0,0.0,0.0,5.0,5.0,79.25,96.89666666666668,144.13,170.28833333333333,5.006666666666667,2.2325,7.346666666666667,6.740416666666667,580.8166666666666,447.7095833333333,103.8,151.56916666666666,5,1
2025-10-24 06:00:00,5,604.86,0.46,4.98,135.32,9.78,85.78,156.36,2.5,2025,10,24,6,4,0,0.0,0.0,5.0,5.0,81.35000000000001,97.05833333333334,149.1966666666667,170.0125,5.22,2.3058333333333336,8.55,6.855416666666667,593.8000000000001,453.5733333333333,116.42666666666668,152.13083333333333,5,1
2025-10-24 07:00:00,5,604.93,0.31,3.78,159.64,10.4,96.16,168.67,2.51,2025,10,24,7,4,0,0.0,0.0,5.0,5.0,87.27,97.35166666666665,157.6,169.82083333333333,4.756666666666667,2.353333333333333,9.583333333333334,6.98875,601.8533333333334,459.6866666666667,136.09333333333333,152.93791666666667,5,1
2025-10-24 08:00:00,5,607.32,0.2,2.78,179.92,10.43,107.47,181.67,2.39,2025,10,24,8,4,0,0.0,0.0,5.0,5.0,96.46999999999998,97.7125,168.89999999999998,169.64541666666668,3.846666666666666,2.3779166666666667,10.203333333333331,7.123333333333332,605.7033333333334,465.55125,158.29333333333332,153.84791666666666,5,1
2025-10-24 09:00:00,5,608.41,0.15,2.33,195.32,10.37,116.51,192.27,2.26,2025,10,24,9,4,0,0.0,0.0,5.0,5.0,106.71333333333332,98.07333333333332,180.87,169.4045833333333,2.963333333333333,2.3945833333333333,10.4,7.2375,606.8866666666667,471.11875,178.29333333333332,154.70958333333334,5,1
2025-10-24 10:00:00,5,602.39,0.12,2.19,205.45,9.65,121.98,199.0,2.03,2025,10,24,10,4,0,0.0,0.0,5.0,5.0,115.32,98.38833333333332,190.98,169.07666666666668,2.433333333333333,2.407083333333333,10.15,7.298750000000001,606.04,476.15125,193.56333333333336,155.40625,5,1
2025-10-24 11:00:00,5,583.5,0.09,2.23,208.98,8.45,122.89,200.15,1.7,2025,10,24,11,4,0,0.0,0.0,5.0,5.0,120.46,98.58875,197.14,168.64416666666668,2.25,2.4145833333333333,9.49,7.301666666666666,598.0999999999999,480.2825,203.25,155.90541666666667,5,1
2025-10-24 12:00:00,5,544.03,0.05,2.34,205.88,7.51,118.54,194.58,1.33,2025,10,24,12,4,0,0.0,0.0,5.0,5.0,121.13666666666668,98.57958333333336,197.91,167.98125000000002,2.253333333333333,2.4145833333333333,8.536666666666667,7.249999999999999,576.64,483.0233333333333,206.77,156.1225,5,1
2025-10-24 13:00:00,5,491.19,0.01,2.16,197.02,6.53,110.63,183.65,0.97,2025,10,24,13,4,0,0.0,0.0,5.0,5.0,117.35333333333334,98.29291666666666,192.7933333333333,166.99625,2.2433333333333327,2.4033333333333333,7.496666666666667,7.1429166666666655,539.5733333333334,484.0820833333334,203.96000000000004,155.99541666666667,5,1
2025-10-24 14:00:00,5,427.83,0.0,1.38,184.95,5.37,100.86,168.94,0.64,2025,10,24,14,4,0,0.0,0.0,5.0,5.0,110.01,97.70958333333331,182.39,165.63083333333336,1.96,2.3875,6.4700000000000015,6.990416666666666,487.6833333333332,483.33875000000006,195.95,155.54999999999998,5,1
2025-10-24 15:00:00,5,363.51,0.0,0.91,172.03,4.34,90.46,152.51,0.38,2025,10,24,15,4,0,0.0,0.0,5.0,5.0,100.65,96.84583333333336,168.36666666666665,163.87875,1.4833333333333332,2.3725,5.413333333333334,6.814166666666666,427.51,481.0120833333333,184.66666666666663,154.84666666666666,5,1
2025-10-24 16:00:00,5,314.38,0.0,0.68,160.6,3.55,81.97,137.79,0.23,2025,10,24,16,4,0,0.0,0.0,5.0,5.0,91.09666666666664,95.77458333333334,153.07999999999998,161.84666666666666,0.9899999999999995,2.3579166666666667,4.420000000000001,6.640416666666667,368.57333333333327,477.6283333333333,172.52666666666667,153.97875000000002,5,1
2025-10-24 17:00:00,5,282.33,0.0,0.55,151.53,3.07,75.75,125.98,0.16,2025,10,24,17,4,0,0.0,0.0,5.0,5.0,82.72666666666665,94.57208333333334,138.76,159.65083333333334,0.713333333333333,2.3441666666666667,3.6533333333333338,6.486666666666667,320.0733333333333,473.73375,161.38666666666668,153.0404166666667,5,1
2025-10-24 18:00:00,4,260.96,0.0,0.45,144.5,2.86,70.79,116.46,0.14,2025,10,24,18,4,0,-1.0,-20.0,4.666666666666667,4.958333333333333,76.17,93.33,126.74333333333333,157.41958333333332,0.5599999999999997,2.3320833333333333,3.16,6.360416666666666,285.89,469.97,152.21,152.115,4,1
2025-10-25 18:00:00,5,349.75,0.0,1.33,156.78,6.79,75.22,121.78,0.62,2025,10,25,18,5,1,1.0,25.0,4.666666666666667,4.958333333333333,73.92,92.46791666666668,121.40666666666664,155.7829166666667,0.7766666666666664,2.361666666666667,4.240000000000001,6.425833333333333,297.68,470.9624999999999,150.9366666666667,152.00208333333333,5,1
2025-10-25 19:00:00,4,336.12,0.0,1.61,146.34,6.74,68.78,112.25,0.74,2025,10,25,19,5,1,-1.0,-20.0,4.333333333333333,4.916666666666667,71.59666666666666,91.49583333333334,116.82999999999998,154.07083333333335,1.1299999999999997,2.4054166666666665,5.463333333333334,6.507916666666667,315.61,472.0508333333333,149.20666666666668,151.7525,4,1
2025-10-25 20:00:00,4,352.04,0.0,2.26,135.71,6.77,64.51,107.19,1.05,2025,10,25,20,5,1,0.0,0.0,4.333333333333333,4.875,69.50333333333333,90.44625,113.74,152.38583333333335,1.7333333333333332,2.4675,6.766666666666667,6.6000000000000005,345.97,473.3716666666666,146.27666666666667,151.38750000000002,4,1
2025-10-25 21:00:00,4,384.17,0.0,3.05,124.17,6.86,61.41,105.6,1.57,2025,10,25,21,5,1,0.0,0.0,4.0,4.833333333333333,64.89999999999999,89.33291666666666,108.34666666666664,150.78666666666666,2.306666666666666,2.5420833333333333,6.790000000000002,6.699166666666667,357.4433333333333,474.60625,135.4066666666667,150.91125000000002,4,1
2025-10-25 22:00:00,4,400.84,0.0,3.4,113.63,6.93,58.27,105.28,2.1,2025,10,25,22,5,1,0.0,0.0,4.0,4.791666666666667,61.39666666666667,88.14083333333333,106.02333333333333,149.26416666666665,2.903333333333333,2.605833333333333,6.853333333333334,6.805,379.01666666666665,474.445,124.50333333333334,150.41625,4,1
2025-10-25 23:00:00,4,400.9,0.0,3.3,105.62,6.34,56.28,105.96,2.4,2025,10,25,23,5,1,0.0,0.0,4.0,4.75,58.65333333333333,86.91291666666667,105.61333333333332,147.80041666666668,3.25,2.638333333333333,6.710000000000001,6.884166666666666,395.3033333333333,471.6937500000001,114.47333333333336,150.03875000000002,4,1
2025-10-26 00:00:00,4,388.06,0.0,2.96,101.63,5.84,55.07,107.88,2.48,2025,10,26,0,6,1,0.0,0.0,4.0,4.708333333333333,56.54,85.75125000000001,106.37333333333332,146.49291666666667,3.22,2.6329166666666666,6.37,6.920833333333333,396.6,466.49625,106.96000000000002,149.85833333333332,4,1
2025-10-26 01:00:00,4,363.42,0.0,2.53,101.5,5.65,54.59,111.35,2.38,2025,10,26,1,6,1,0.0,0.0,4.0,4.666666666666667,55.31333333333333,84.65291666666667,108.39666666666665,145.32125,2.93,2.5925,5.943333333333334,6.927916666666667,384.1266666666667,458.89125,102.91666666666669,149.91333333333333,4,1
2025-10-26 02:00:00,4,339.91,0.0,2.23,103.45,5.66,54.97,116.16,2.27,2025,10,26,2,6,1,0.0,0.0,4.0,4.625,54.876666666666665,83.63166666666667,111.79666666666668,144.2795833333333,2.573333333333333,2.504583333333333,5.716666666666668,6.906666666666666,363.7966666666666,449.4745833333333,102.19333333333334,150.16375000000002,4,1
2025-10-26 03:00:00,4,317.99,0.03,2.49,106.44,5.77,55.67,121.29,2.2,2025,10,26,3,6,1,0.0,0.0,4.0,4.583333333333333,55.07666666666666,82.68458333333332,116.26666666666664,143.35583333333335,2.4166666666666665,2.392916666666667,5.693333333333334,6.842916666666667,340.44,438.5254166666667,103.79666666666668,150.40541666666667,4,1
2025-10-26 04:00:00,4,293.07,0.16,2.44,111.67,5.98,56.34,125.46,2.15,2025,10,26,4,6,1,0.0,0.0,4.0,4.541666666666667,55.66,81.70416666666667,120.96999999999998,142.42624999999998,2.3866666666666663,2.265,5.803333333333335,6.734999999999999,316.99,425.91291666666666,107.18666666666668,150.33666666666667,4,1
2025-10-26 05:00:00,4,276.93,0.21,2.17,118.48,6.17,57.57,127.93,2.16,2025,10,26,5,6,1,0.0,0.0,4.0,4.5,56.52666666666666,80.52875,124.89333333333332,141.24166666666667,2.3666666666666667,2.1479166666666667,5.973333333333334,6.584583333333332,295.99666666666667,412.24916666666667,112.19666666666669,149.635,4,1
2025-10-26 06:00:00,4,271.18,0.2,1.84,126.78,6.41,59.66,128.77,2.2,2025,10,26,6,6,1,0.0,0.0,4.0,4.458333333333333,57.85666666666666,79.00791666666667,127.38666666666666,139.57916666666668,2.15,2.067083333333333,6.186666666666667,6.418333333333334,280.3933333333334,398.34291666666667,118.97666666666667,148.26583333333335,4,1
2025-10-26 07:00:00,4,271.5,0.16,1.5,136.06,6.76,62.67,128.75,2.16,2025,10,26,7,6,1,0.0,0.0,4.0,4.416666666666667,59.96666666666666,77.14125,128.48333333333332,137.37416666666667,1.836666666666667,2.01375,6.446666666666668,6.265416666666667,273.2033333333334,384.35041666666666,127.10666666666668,146.43833333333333,4,1
2025-10-26 08:00:00,4,277.06,0.12,1.29,145.2,7.2,66.45,129.05,2.09,2025,10,26,8,6,1,0.0,0.0,4.0,4.375,62.92666666666667,75.05541666666666,128.85666666666663,134.74,1.543333333333333,1.9704166666666667,6.79,6.133333333333333,273.24666666666667,370.5441666666666,136.01333333333335,144.35,4,1
2025-10-26 09:00:00,4,282.84,0.11,1.22,155.07,7.75,69.32,127.58,1.91,2025,10,26,9,6,1,0.0,0.0,4.0,4.333333333333333,66.14666666666666,72.86125,128.45999999999998,131.76416666666668,1.336666666666667,1.93,7.236666666666667,6.054166666666666,277.13333333333327,357.2295833333333,145.44333333333336,142.25083333333333,4,1
2025-10-26 10:00:00,4,286.41,0.1,1.3,165.08,8.44,70.64,124.17,1.65,2025,10,26,10,6,1,0.0,0.0,4.0,4.291666666666667,68.80333333333333,70.68416666666667,126.93333333333332,128.59833333333333,1.2699999999999998,1.89125,7.796666666666667,6.05375,282.1033333333333,344.85083333333336,155.11666666666667,140.42166666666665,4,1
2025-10-26 11:00:00,4,286.17,0.09,1.62,172.48,9.18,70.0,118.77,1.43,2025,10,26,11,6,1,0.0,0.0,4.0,4.25,69.98666666666666,68.66166666666668,123.50666666666665,125.43958333333336,1.38,1.86125,8.456666666666669,6.123333333333334,285.14000000000004,334.1066666666666,164.21,139.03,4,1
2025-10-26 12:00:00,4,285.12,0.06,2.27,175.49,9.9,67.89,112.66,1.3,2025,10,26,12,6,1,0.0,0.0,4.0,4.208333333333333,69.51,66.88083333333334,118.53333333333332,122.48166666666668,1.7299999999999998,1.865833333333333,9.173333333333334,6.263750000000001,285.90000000000003,325.5204166666667,171.01666666666668,138.13291666666666,4,1
2025-10-26 13:00:00,4,284.09,0.01,3.11,173.2,10.44,64.67,106.34,1.26,2025,10,26,13,6,1,0.0,0.0,4.0,4.166666666666667,67.52,65.37291666666667,112.58999999999996,119.87333333333332,2.333333333333333,1.9379166666666665,9.840000000000002,6.4750000000000005,285.12666666666667,319.53125,173.72333333333336,137.64333333333337,4,1
2025-10-26 14:00:00,4,282.18,0.0,3.1,165.94,10.45,60.63,100.0,1.28,2025,10,26,14,6,1,0.0,0.0,4.0,4.125,64.39666666666666,64.13000000000001,106.33333333333331,117.68541666666668,2.826666666666666,2.0291666666666663,10.263333333333334,6.729583333333333,283.7966666666667,316.1425,171.54333333333338,137.38958333333332,4,1
2025-10-26 15:00:00,4,282.23,0.0,3.06,156.06,10.09,56.86,95.27,1.33,2025,10,26,15,6,1,0.0,0.0,4.0,4.083333333333333,60.72,63.08375,100.53666666666663,115.91375,3.09,2.1283333333333334,10.326666666666668,7.002083333333332,282.8333333333333,314.80291666666665,165.0666666666667,137.20041666666663,4,1
2025-10-26 16:00:00,4,284.75,0.0,3.27,145.21,9.57,53.51,92.15,1.47,2025,10,26,16,6,1,0.0,0.0,4.0,4.041666666666667,57.0,62.15708333333333,95.80666666666666,114.50416666666666,3.143333333333333,2.2416666666666667,10.036666666666669,7.272916666666667,283.05333333333334,314.90375,155.73666666666668,136.93708333333333,4,1
2025-10-26 17:00:00,4,285.7,0.0,3.49,133.89,9.15,50.33,89.17,1.69,2025,10,26,17,6,1,0.0,0.0,4.0,4.041666666666667,53.56666666666666,61.30458333333334,92.19666666666666,113.36708333333333,3.273333333333333,2.368333333333333,9.603333333333332,7.535,284.22666666666663,315.93458333333336,145.05333333333337,136.49499999999998,4,1
2025-10-26 18:00:00,3,280.17,0.0,3.41,125.92,9.12,48.26,87.46,1.89,2025,10,26,18,6,1,-1.0,-25.0,3.6666666666666665,3.9583333333333335,50.7,60.181250000000006,89.59333333333332,111.93708333333332,3.3899999999999992,2.455,9.28,7.632083333333333,283.54,313.03541666666666,135.0066666666667,135.20916666666668,3,1
2025-10-26 19:00:00,3,265.46,0.0,2.93,124.59,9.34,47.54,87.57,1.88,2025,10,26,19,6,1,0.0,0.0,3.0,3.0,47.54,47.54,87.57,87.57,2.93,2.93,9.34,9.34,265.46,265.46,124.59,124.59,3,1
2025-10-26 20:00:00,3,257.56,0.0,2.49,127.13,9.46,48.6,91.45,1.77,2025,10,26,20,6,1,0.0,0.0,3.0,3.0,48.07,48.07,89.50999999999999,89.50999999999999,2.71,2.71,9.4,9.4,261.51,261.51,125.86,125.86,3,1
2025-10-26 21:00:00,4,252.78,0.0,2.17,129.46,9.3,50.32,98.28,1.66,2025,10,26,21,6,1,1.0,33.33333333333333,3.333333333333333,3.333333333333333,48.82,48.82,92.43333333333334,92.43333333333334,2.53,2.53,9.366666666666667,9.366666666666667,258.6,258.6,127.06,127.06,4,1
2025-10-26 22:00:00,4,249.16,0.0,1.96,129.43,8.86,51.8,105.58,1.57,2025,10,26,22,6,1,0.0,0.0,3.6666666666666665,3.5,50.24,49.565,98.43666666666668,95.72,2.206666666666667,2.3875,9.206666666666669,9.24,253.16666666666663,256.24,128.67333333333335,127.6525,4,1
2025-10-26 23:00:00,4,247.41,0.0,1.85,127.4,8.31,52.85,110.43,1.55,2025,10,26,23,6,1,0.0,0.0,4.0,3.6,51.656666666666666,50.222,104.76333333333334,98.662,1.9933333333333327,2.28,8.823333333333332,9.054,249.78333333333333,254.474,128.76333333333332,127.602,4,1
